pmid,stage2,stage4
"PMID:20823264","1","1"
"PMID:20830510","1","1"
"PMID:20922811","1","1"
"PMID:20927350","1","1"
"PMID:20932895","1","1"
"PMID:20951796","1","1"
"PMID:20951797","1","1"
"PMID:20955774","1","1"
"PMID:20955784","1","1"
"PMID:21059369","1","1"
"PMID:21062904","1","1"
"PMID:21072945","1","1"
"PMID:21075200","1","1"
"PMID:21123812","1","1"
"PMID:21126571","1","1"
"PMID:21126938","1","1"
"PMID:21130156","1","1"
"PMID:21172421","1","1"
"PMID:21177253","1","1"
"PMID:21182934","1","1"
"PMID:21185296","1","1"
"PMID:21232584","1","1"
"PMID:21241498","1","1"
"PMID:21251947","1","1"
"PMID:21273127","1","1"
"PMID:21285323","1","1"
"PMID:21287658","1","1"
"PMID:21296122","1","1"
"PMID:21296134","1","1"
"PMID:21314462","1","1"
"PMID:21314741","1","1"
"PMID:21318220","1","1"
"PMID:21320039","1","1"
"PMID:21372440","1","1"
"PMID:21392559","1","1"
"PMID:21397294","1","1"
"PMID:21414370","1","1"
"PMID:21415097","1","1"
"PMID:21421236","1","1"
"PMID:21427057","1","1"
"PMID:21432160","1","1"
"PMID:21432428","1","1"
"PMID:21434330","1","1"
"PMID:21448315","1","1"
"PMID:21453761","1","1"
"PMID:21457653","1","1"
"PMID:21458547","1","1"
"PMID:21463340","1","1"
"PMID:21512963","1","1"
"PMID:21513798","1","1"
"PMID:21540284","1","1"
"PMID:21554883","1","1"
"PMID:21560304","1","1"
"PMID:21586551","1","1"
"PMID:21605642","1","1"
"PMID:21633115","1","1"
"PMID:21636974","1","1"
"PMID:21641976","1","1"
"PMID:21657945","1","1"
"PMID:21673306","1","1"
"PMID:21677308","1","1"
"PMID:21706896","1","1"
"PMID:21709224","1","1"
"PMID:21712084","1","1"
"PMID:21713527","1","1"
"PMID:21722721","1","1"
"PMID:21726579","1","1"
"PMID:21726595","1","1"
"PMID:21737371","1","1"
"PMID:21745691","1","1"
"PMID:21761357","1","1"
"PMID:21763338","1","1"
"PMID:21771643","1","1"
"PMID:21781866","1","1"
"PMID:21783476","1","1"
"PMID:21783486","1","1"
"PMID:21783972","1","1"
"PMID:21787652","1","1"
"PMID:21787672","1","1"
"PMID:21787673","1","1"
"PMID:21795248","1","1"
"PMID:21803136","1","1"
"PMID:21826169","1","1"
"PMID:21827818","1","1"
"PMID:21839517","1","1"
"PMID:21840368","1","1"
"PMID:21841806","1","1"
"PMID:21843794","1","1"
"PMID:21871486","1","1"
"PMID:21893177","1","1"
"PMID:21907227","1","1"
"PMID:21925253","1","1"
"PMID:21933222","1","1"
"PMID:21933864","1","1"
"PMID:21946071","1","1"
"PMID:21988766","1","1"
"PMID:21990342","1","1"
"PMID:22004261","1","1"
"PMID:22015705","1","1"
"PMID:22016562","1","1"
"PMID:22068553","1","1"
"PMID:22119440","1","1"
"PMID:22121209","1","1"
"PMID:22121774","1","1"
"PMID:22127959","1","1"
"PMID:22129735","1","1"
"PMID:22140080","1","1"
"PMID:22142692","1","1"
"PMID:22146484","1","1"
"PMID:22149045","1","1"
"PMID:22155427","1","1"
"PMID:22179484","1","1"
"PMID:22197706","1","1"
"PMID:22198180","1","1"
"PMID:22201988","1","1"
"PMID:22233939","1","1"
"PMID:22238399","1","1"
"PMID:22240090","1","1"
"PMID:22245120","1","1"
"PMID:22263531","1","1"
"PMID:22269386","1","1"
"PMID:22279657","1","1"
"PMID:22284168","1","1"
"PMID:22285353","1","1"
"PMID:22307313","1","1"
"PMID:22311695","1","1"
"PMID:22327052","1","1"
"PMID:22334722","1","1"
"PMID:22348781","1","1"
"PMID:22362710","1","1"
"PMID:22384422","1","1"
"PMID:22403704","1","1"
"PMID:22414680","1","1"
"PMID:22426297","1","1"
"PMID:22428746","1","1"
"PMID:22446829","1","1"
"PMID:22470480","1","1"
"PMID:22484357","1","1"
"PMID:22488762","1","1"
"PMID:22504055","1","1"
"PMID:22514210","1","1"
"PMID:22517553","1","1"
"PMID:22522919","1","1"
"PMID:22531466","1","1"
"PMID:22538484","1","1"
"PMID:22549810","1","1"
"PMID:22563546","1","1"
"PMID:22564983","1","1"
"PMID:22569274","1","1"
"PMID:22576693","1","1"
"PMID:22634562","1","1"
"PMID:22662114","1","1"
"PMID:22677473","1","1"
"PMID:22679223","1","1"
"PMID:22687993","1","1"
"PMID:22707478","1","1"
"PMID:22710028","1","1"
"PMID:22730197","1","1"
"PMID:22760093","1","1"
"PMID:22765982","1","1"
"PMID:22777679","1","1"
"PMID:22806249","1","1"
"PMID:22813627","1","1"
"PMID:22824787","1","1"
"PMID:22842222","1","1"
"PMID:22852853","1","1"
"PMID:22875908","1","1"
"PMID:22889935","1","1"
"PMID:22951085","1","1"
"PMID:22960446","1","1"
"PMID:22972585","1","1"
"PMID:22982764","1","1"
"PMID:22986106","1","1"
"PMID:23000283","1","1"
"PMID:23037998","1","1"
"PMID:23041264","1","1"
"PMID:23046697","1","1"
"PMID:23050436","1","1"
"PMID:23052036","1","1"
"PMID:23059060","1","1"
"PMID:23074026","1","1"
"PMID:23084589","1","1"
"PMID:23086663","1","1"
"PMID:23125134","1","1"
"PMID:23142464","1","1"
"PMID:23142537","1","1"
"PMID:23142538","1","1"
"PMID:23142789","1","1"
"PMID:23146592","1","1"
"PMID:23160314","1","1"
"PMID:23160963","1","1"
"PMID:23208609","1","1"
"PMID:23213697","1","1"
"PMID:23219593","1","1"
"PMID:23220561","1","1"
"PMID:23229410","1","1"
"PMID:23239441","1","1"
"PMID:23277027","1","1"
"PMID:23280776","1","1"
"PMID:23284716","1","1"
"PMID:23291560","1","1"
"PMID:23296098","1","1"
"PMID:23303685","1","1"
"PMID:23314658","1","1"
"PMID:23328252","1","1"
"PMID:23358149","1","1"
"PMID:23363575","1","1"
"PMID:23372685","1","1"
"PMID:23376180","1","1"
"PMID:23376530","1","1"
"PMID:23399300","1","1"
"PMID:23402744","1","1"
"PMID:23405200","1","1"
"PMID:23454116","1","1"
"PMID:23457122","1","1"
"PMID:23466516","1","1"
"PMID:23470461","1","1"
"PMID:23490186","1","1"
"PMID:23496298","1","1"
"PMID:23496416","1","1"
"PMID:23523586","1","1"
"PMID:23536373","1","1"
"PMID:23545179","1","1"
"PMID:23557935","1","1"
"PMID:23590819","1","1"
"PMID:23593014","1","1"
"PMID:23596261","1","1"
"PMID:23616146","1","1"
"PMID:23620208","1","1"
"PMID:23625783","1","1"
"PMID:23660487","1","1"
"PMID:23664861","1","1"
"PMID:23665424","1","1"
"PMID:23670170","1","1"
"PMID:23672405","1","1"
"PMID:23675523","1","1"
"PMID:23686008","1","1"
"PMID:23704952","1","1"
"PMID:23716699","1","1"
"PMID:23724293","1","1"
"PMID:23727336","1","1"
"PMID:23748860","1","1"
"PMID:23756170","1","1"
"PMID:23764977","1","1"
"PMID:23766129","1","1"
"PMID:23770294","1","1"
"PMID:23774258","1","1"
"PMID:23788033","1","1"
"PMID:23792431","1","1"
"PMID:23810794","1","1"
"PMID:23811263","1","1"
"PMID:23830829","1","1"
"PMID:23831729","1","1"
"PMID:23836117","1","1"
"PMID:23858299","1","1"
"PMID:23862621","1","1"
"PMID:23873838","1","1"
"PMID:23892333","1","1"
"PMID:23913619","1","1"
"PMID:23915859","1","1"
"PMID:23926155","1","1"
"PMID:23929691","1","1"
"PMID:23934135","1","1"
"PMID:23950573","1","1"
"PMID:23978332","1","1"
"PMID:23994515","1","1"
"PMID:24002655","1","1"
"PMID:24004914","1","1"
"PMID:24015267","1","1"
"PMID:24021925","1","1"
"PMID:24036065","1","1"
"PMID:24064184","1","1"
"PMID:24068038","1","1"
"PMID:24070737","1","1"
"PMID:24090629","1","1"
"PMID:24096037","1","1"
"PMID:24147964","1","1"
"PMID:24167152","1","1"
"PMID:24189131","1","1"
"PMID:24211351","1","1"
"PMID:24238989","1","1"
"PMID:24239981","1","1"
"PMID:24248536","1","1"
"PMID:24257414","1","1"
"PMID:24269606","1","1"
"PMID:24271643","1","1"
"PMID:24278580","1","1"
"PMID:24284824","1","1"
"PMID:24298046","1","1"
"PMID:24305612","1","1"
"PMID:24308608","1","1"
"PMID:24316331","1","1"
"PMID:24323408","1","1"
"PMID:24323913","1","1"
"PMID:24333847","1","1"
"PMID:24352099","1","1"
"PMID:24390239","1","1"
"PMID:24418828","1","1"
"PMID:24440342","1","1"
"PMID:24440345","1","1"
"PMID:24440629","1","1"
"PMID:24447974","1","1"
"PMID:24449165","1","1"
"PMID:24454680","1","1"
"PMID:24486430","1","1"
"PMID:24487097","1","1"
"PMID:24516040","1","1"
"PMID:24533973","1","1"
"PMID:24563381","1","1"
"PMID:24564399","1","1"
"PMID:24566421","1","1"
"PMID:24578295","1","1"
"PMID:24581381","1","1"
"PMID:24586459","1","1"
"PMID:24607646","1","1"
"PMID:24607685","1","1"
"PMID:24615531","1","1"
"PMID:24617542","1","1"
"PMID:24632104","1","1"
"PMID:24632125","1","1"
"PMID:24632129","1","1"
"PMID:24632555","1","1"
"PMID:24641848","1","1"
"PMID:24642964","1","1"
"PMID:24648961","1","1"
"PMID:24675100","1","1"
"PMID:24675366","1","1"
"PMID:24684733","1","1"
"PMID:24692810","1","1"
"PMID:24698786","1","1"
"PMID:24705360","1","1"
"PMID:24711995","1","1"
"PMID:24726836","1","1"
"PMID:24740835","1","1"
"PMID:24752506","1","1"
"PMID:24752507","1","1"
"PMID:24753098","1","1"
"PMID:24754389","1","1"
"PMID:24758756","1","1"
"PMID:24769007","1","1"
"PMID:24769059","1","1"
"PMID:24799162","1","1"
"PMID:24803507","1","1"
"PMID:24804967","1","1"
"PMID:24810582","1","1"
"PMID:24811840","1","1"
"PMID:24824690","1","1"
"PMID:24835555","1","1"
"PMID:24857958","1","1"
"PMID:24893633","1","1"
"PMID:24895210","1","1"
"PMID:24916741","1","1"
"PMID:24938463","1","1"
"PMID:24940614","1","1"
"PMID:24950685","1","1"
"PMID:24959901","1","1"
"PMID:24975924","1","1"
"PMID:24994688","1","1"
"PMID:24995434","1","1"
"PMID:25014179","1","1"
"PMID:25016925","1","1"
"PMID:25034310","1","1"
"PMID:25047013","1","1"
"PMID:25051444","1","1"
"PMID:25051448","1","1"
"PMID:25055962","1","1"
"PMID:25058900","1","1"
"PMID:25060363","1","1"
"PMID:25062584","1","1"
"PMID:25074486","1","1"
"PMID:25092173","1","1"
"PMID:25101840","1","1"
"PMID:25111128","1","1"
"PMID:25112706","1","1"
"PMID:25127480","1","1"
"PMID:25130739","1","1"
"PMID:25143472","1","1"
"PMID:25146423","1","1"
"PMID:25152515","1","1"
"PMID:25168180","1","1"
"PMID:25171141","1","1"
"PMID:25187598","1","1"
"PMID:25223798","1","1"
"PMID:25232145","1","1"
"PMID:25242112","1","1"
"PMID:25242624","1","1"
"PMID:25243144","1","1"
"PMID:25275270","1","1"
"PMID:25280772","1","1"
"PMID:25324206","1","1"
"PMID:25324873","1","1"
"PMID:25330100","1","1"
"PMID:25330104","1","1"
"PMID:25352649","1","1"
"PMID:25375936","1","1"
"PMID:25381574","1","1"
"PMID:25388508","1","1"
"PMID:25404284","1","1"
"PMID:25421748","1","1"
"PMID:25429344","1","1"
"PMID:25434757","1","1"
"PMID:25434758","1","1"
"PMID:25448896","1","1"
"PMID:25454221","1","1"
"PMID:25461544","1","1"
"PMID:25461564","1","1"
"PMID:25461906","1","1"
"PMID:25465476","1","1"
"PMID:25474107","1","1"
"PMID:25484011","1","1"
"PMID:25497113","1","1"
"PMID:25524410","1","1"
"PMID:25530038","1","1"
"PMID:25535829","1","1"
"PMID:25543211","1","1"
"PMID:25552505","1","1"
"PMID:25554385","1","1"
"PMID:25568306","1","1"
"PMID:25569322","1","1"
"PMID:25572879","1","1"
"PMID:25584031","1","1"
"PMID:25594248","1","1"
"PMID:25603046","1","1"
"PMID:25612011","1","1"
"PMID:25615539","1","1"
"PMID:25615633","1","1"
"PMID:25619500","1","1"
"PMID:25623392","1","1"
"PMID:25625232","1","1"
"PMID:25637754","1","1"
"PMID:25642592","1","1"
"PMID:25682003","1","1"
"PMID:25682698","1","1"
"PMID:25690688","1","1"
"PMID:25697569","1","1"
"PMID:25697571","1","1"
"PMID:25706302","1","1"
"PMID:25723060","1","1"
"PMID:25725483","1","1"
"PMID:25731162","1","1"
"PMID:25744307","1","1"
"PMID:25748669","1","1"
"PMID:25748801","1","1"
"PMID:25765776","1","1"
"PMID:25766500","1","1"
"PMID:25784924","1","1"
"PMID:25797437","1","1"
"PMID:25811240","1","1"
"PMID:25819109","1","1"
"PMID:25826746","1","1"
"PMID:25827101","1","1"
"PMID:25830705","1","1"
"PMID:25849766","1","1"
"PMID:25852458","1","1"
"PMID:25853433","1","1"
"PMID:25863443","1","1"
"PMID:25870019","1","1"
"PMID:25871633","1","1"
"PMID:25878060","1","1"
"PMID:25881014","1","1"
"PMID:25897752","1","1"
"PMID:25898838","1","1"
"PMID:25903087","1","1"
"PMID:25909344","1","1"
"PMID:25912632","1","1"
"PMID:25929820","1","1"
"PMID:25938496","1","1"
"PMID:25962730","1","1"
"PMID:25972359","1","1"
"PMID:26021997","1","1"
"PMID:26027920","1","1"
"PMID:26032630","1","1"
"PMID:26035430","1","1"
"PMID:26063408","1","1"
"PMID:26071454","1","1"
"PMID:26098999","1","1"
"PMID:26116029","1","1"
"PMID:26146954","1","1"
"PMID:26147211","1","1"
"PMID:26162595","1","1"
"PMID:26169826","1","1"
"PMID:26170149","1","1"
"PMID:26183808","1","1"
"PMID:26186136","1","1"
"PMID:26190835","1","1"
"PMID:26217518","1","1"
"PMID:26222054","1","1"
"PMID:26234195","1","1"
"PMID:26244509","1","1"
"PMID:26250451","1","1"
"PMID:26253174","1","1"
"PMID:26259604","1","1"
"PMID:26276081","1","1"
"PMID:26289545","1","1"
"PMID:26304810","1","1"
"PMID:26307436","1","1"
"PMID:26316063","1","1"
"PMID:26325271","1","1"
"PMID:26349937","1","1"
"PMID:26358002","1","1"
"PMID:26363213","1","1"
"PMID:26372177","1","1"
"PMID:26372666","1","1"
"PMID:26376073","1","1"
"PMID:26376105","1","1"
"PMID:26407941","1","1"
"PMID:26410608","1","1"
"PMID:26415833","1","1"
"PMID:26427651","1","1"
"PMID:26432769","1","1"
"PMID:26435001","1","1"
"PMID:26443714","1","1"
"PMID:26457333","1","1"
"PMID:26476359","1","1"
"PMID:26484192","1","1"
"PMID:26485406","1","1"
"PMID:26496021","1","1"
"PMID:26518068","1","1"
"PMID:26520405","1","1"
"PMID:26524146","1","1"
"PMID:26529182","1","1"
"PMID:26536400","1","1"
"PMID:26558472","1","1"
"PMID:26597031","1","1"
"PMID:26602377","1","1"
"PMID:26604029","1","1"
"PMID:26621281","1","1"
"PMID:26640081","1","1"
"PMID:26668641","1","1"
"PMID:26678702","1","1"
"PMID:26692070","1","1"
"PMID:26696819","1","1"
"PMID:26709203","1","1"
"PMID:26712468","1","1"
"PMID:26715617","1","1"
"PMID:26720763","1","1"
"PMID:26746108","1","1"
"PMID:26747412","1","1"
"PMID:26751127","1","1"
"PMID:26759115","1","1"
"PMID:26779933","1","1"
"PMID:26795019","1","1"
"PMID:26804032","1","1"
"PMID:26811345","1","1"
"PMID:26812801","1","1"
"PMID:26823751","1","1"
"PMID:26827910","1","1"
"PMID:26828634","1","1"
"PMID:26838045","1","1"
"PMID:26844866","1","1"
"PMID:26845775","1","1"
"PMID:26852889","1","1"
"PMID:26863571","1","1"
"PMID:26866683","1","1"
"PMID:26869994","1","1"
"PMID:26871967","1","1"
"PMID:26877835","1","1"
"PMID:26888303","1","1"
"PMID:26895396","1","1"
"PMID:26898831","1","1"
"PMID:26905877","1","1"
"PMID:26911702","1","1"
"PMID:26914364","1","1"
"PMID:26918604","1","1"
"PMID:26922907","1","1"
"PMID:26923231","1","1"
"PMID:26928317","1","1"
"PMID:26948521","1","1"
"PMID:26950200","1","1"
"PMID:26956420","1","1"
"PMID:26961604","1","1"
"PMID:26970683","1","1"
"PMID:26975478","1","1"
"PMID:26977256","1","1"
"PMID:26979758","1","1"
"PMID:26984284","1","1"
"PMID:26994432","1","1"
"PMID:27002602","1","1"
"PMID:27003841","1","1"
"PMID:27017381","1","1"
"PMID:27022676","1","1"
"PMID:27036933","1","1"
"PMID:27038254","1","1"
"PMID:27040317","1","1"
"PMID:27074097","1","1"
"PMID:27087316","1","1"
"PMID:27088260","1","1"
"PMID:27089241","1","1"
"PMID:27102938","1","1"
"PMID:27103539","1","1"
"PMID:27120489","1","1"
"PMID:27122241","1","1"
"PMID:27125968","1","1"
"PMID:27135907","1","1"
"PMID:27139122","1","1"
"PMID:27145024","1","1"
"PMID:27149376","1","1"
"PMID:27152447","1","1"
"PMID:27164926","1","1"
"PMID:27166213","1","1"
"PMID:27172127","1","1"
"PMID:27174447","1","1"
"PMID:27182052","1","1"
"PMID:27220267","1","1"
"PMID:27221463","1","1"
"PMID:27235926","1","1"
"PMID:27240701","1","1"
"PMID:27267847","1","1"
"PMID:27296223","1","1"
"PMID:27312807","1","1"
"PMID:27334623","1","1"
"PMID:27373758","1","1"
"PMID:27384531","1","1"
"PMID:27395752","1","1"
"PMID:27401186","1","1"
"PMID:27405655","1","1"
"PMID:27420076","1","1"
"PMID:27431321","1","1"
"PMID:27443218","1","1"
"PMID:27449334","1","1"
"PMID:27466399","1","1"
"PMID:27469444","1","1"
"PMID:27472966","1","1"
"PMID:27512153","1","1"
"PMID:27513369","1","1"
"PMID:27519288","1","1"
"PMID:27521499","1","1"
"PMID:27535158","1","1"
"PMID:27535957","1","1"
"PMID:27539358","1","1"
"PMID:27544493","1","1"
"PMID:27567155","1","1"
"PMID:27571134","1","1"
"PMID:27572304","1","1"
"PMID:27573348","1","1"
"PMID:27581495","1","1"
"PMID:27592323","1","1"
"PMID:27608041","1","1"
"PMID:27613106","1","1"
"PMID:27614457","1","1"
"PMID:27631330","1","1"
"PMID:27639664","1","1"
"PMID:27647594","1","1"
"PMID:27658648","1","1"
"PMID:27665778","1","1"
"PMID:27684650","1","1"
"PMID:27762633","1","1"
"PMID:27784232","1","1"
"PMID:27803384","1","1"
"PMID:27832966","1","1"
"PMID:27835057","1","1"
"PMID:27841950","1","1"
"PMID:27845755","1","1"
"PMID:27849367","1","1"
"PMID:27892862","1","1"
"PMID:27905040","1","1"
"PMID:27916585","1","1"
"PMID:27917613","1","1"
"PMID:27943041","1","1"
"PMID:27956250","1","1"
"PMID:27992467","1","1"
"PMID:27998958","1","1"
"PMID:28005399","1","1"
"PMID:28007637","1","1"
"PMID:28017703","1","1"
"PMID:28025108","1","1"
"PMID:28031325","1","1"
"PMID:28041982","1","1"
"PMID:28043741","1","1"
"PMID:28065941","1","1"
"PMID:28067316","1","1"
"PMID:28078498","1","1"
"PMID:28081510","1","1"
"PMID:28082598","1","1"
"PMID:28085963","1","1"
"PMID:28089772","1","1"
"PMID:28096238","1","1"
"PMID:28104404","1","1"
"PMID:28123099","1","1"
"PMID:28131623","1","1"
"PMID:28153594","1","1"
"PMID:28160177","1","1"
"PMID:28161095","1","1"
"PMID:28179152","1","1"
"PMID:28180948","1","1"
"PMID:28181406","1","1"
"PMID:28196854","1","1"
"PMID:28199414","1","1"
"PMID:28205391","1","1"
"PMID:28208233","1","1"
"PMID:28215542","1","1"
"PMID:28216266","1","1"
"PMID:28235592","1","1"
"PMID:28238728","1","1"
"PMID:28238932","1","1"
"PMID:28244015","1","1"
"PMID:28263535","1","1"
"PMID:28263910","1","1"
"PMID:28265775","1","1"
"PMID:28279065","1","1"
"PMID:28281692","1","1"
"PMID:28285191","1","1"
"PMID:28286118","1","1"
"PMID:28298639","1","1"
"PMID:28299817","1","1"
"PMID:28300662","1","1"
"PMID:28323920","1","1"
"PMID:28361414","1","1"
"PMID:28369636","1","1"
"PMID:28384430","1","1"
"PMID:28395332","1","1"
"PMID:28396216","1","1"
"PMID:28426875","1","1"
"PMID:28430429","1","1"
"PMID:28453266","1","1"
"PMID:28482050","1","1"
"PMID:28496034","1","1"
"PMID:28522409","1","1"
"PMID:28531659","1","1"
"PMID:28532275","1","1"
"PMID:28549143","1","1"
"PMID:28552778","1","1"
"PMID:28554186","1","1"
"PMID:28559116","1","1"
"PMID:28564613","1","1"
"PMID:28569618","1","1"
"PMID:28572628","1","1"
"PMID:28576649","1","1"
"PMID:28578073","1","1"
"PMID:28609104","1","1"
"PMID:28615648","1","1"
"PMID:28616630","1","1"
"PMID:28624907","1","1"
"PMID:28628672","1","1"
"PMID:28631552","1","1"
"PMID:28634325","1","1"
"PMID:28641505","1","1"
"PMID:28641706","1","1"
"PMID:28644858","1","1"
"PMID:28657538","1","1"
"PMID:28668442","1","1"
"PMID:28676390","1","1"
"PMID:28686624","1","1"
"PMID:28709031","1","1"
"PMID:28709042","1","1"
"PMID:28712647","1","1"
"PMID:28729173","1","1"
"PMID:28731686","1","1"
"PMID:28733891","1","1"
"PMID:28734970","1","1"
"PMID:28735473","1","1"
"PMID:28736173","1","1"
"PMID:28736254","1","1"
"PMID:28739394","1","1"
"PMID:28739533","1","1"
"PMID:28743513","1","1"
"PMID:28750898","1","1"
"PMID:28772150","1","1"
"PMID:28774668","1","1"
"PMID:28781899","1","1"
"PMID:28785733","1","1"
"PMID:28808208","1","1"
"PMID:28814190","1","1"
"PMID:28823096","1","1"
"PMID:28827578","1","1"
"PMID:28847621","1","1"
"PMID:28853094","1","1"
"PMID:28857484","1","1"
"PMID:28862600","1","1"
"PMID:28870492","1","1"
"PMID:28871463","1","1"
"PMID:28874690","1","1"
"PMID:28879804","1","1"
"PMID:28890130","1","1"
"PMID:28891310","1","1"
"PMID:28893586","1","1"
"PMID:28898977","1","1"
"PMID:28911802","1","1"
"PMID:28915506","1","1"
"PMID:28918339","1","1"
"PMID:28934723","1","1"
"PMID:28938483","1","1"
"PMID:28951153","1","1"
"PMID:28959590","1","1"
"PMID:28962342","1","1"
"PMID:28962449","1","1"
"PMID:28962484","1","1"
"PMID:28964603","1","1"
"PMID:28965971","1","1"
"PMID:28970132","1","1"
"PMID:28972901","1","1"
"PMID:28973696","1","1"
"PMID:28977593","1","1"
"PMID:28990245","1","1"
"PMID:29031578","1","1"
"PMID:29063134","1","1"
"PMID:29064414","1","1"
"PMID:29092056","1","1"
"PMID:29097150","1","1"
"PMID:29102757","1","1"
"PMID:29103408","1","1"
"PMID:29107581","1","1"
"PMID:29112739","1","1"
"PMID:29116933","1","1"
"PMID:29118024","1","1"
"PMID:29124635","1","1"
"PMID:29134978","1","1"
"PMID:29137315","1","1"
"PMID:29139221","1","1"
"PMID:29144987","1","1"
"PMID:29144988","1","1"
"PMID:29147981","1","1"
"PMID:29158199","1","1"
"PMID:29161229","1","1"
"PMID:29165555","1","1"
"PMID:29165653","1","1"
"PMID:29175438","1","1"
"PMID:29190921","1","1"
"PMID:29191310","1","1"
"PMID:29197250","1","1"
"PMID:29208485","1","1"
"PMID:29220483","1","1"
"PMID:29225205","1","1"
"PMID:29228121","1","1"
"PMID:29228129","1","1"
"PMID:29236469","1","1"
"PMID:29250801","1","1"
"PMID:29253587","1","1"
"PMID:29269058","1","1"
"PMID:29271492","1","1"
"PMID:29280353","1","1"
"PMID:29289696","1","1"
"PMID:29294279","1","1"
"PMID:29305326","1","1"
"PMID:29310425","1","1"
"PMID:29311296","1","1"
"PMID:29319366","1","1"
"PMID:29323181","1","1"
"PMID:29323457","1","1"
"PMID:29338944","1","1"
"PMID:29350491","1","1"
"PMID:29357290","1","1"
"PMID:29367495","1","1"
"PMID:29376079","1","1"
"PMID:29383186","1","1"
"PMID:29385306","1","1"
"PMID:29405765","1","1"
"PMID:29407803","1","1"
"PMID:29409581","1","1"
"PMID:29420593","1","1"
"PMID:29421751","1","1"
"PMID:29440646","1","1"
"PMID:29445187","1","1"
"PMID:29458081","1","1"
"PMID:29458364","1","1"
"PMID:29460325","1","1"
"PMID:29462796","1","1"
"PMID:29466770","1","1"
"PMID:29471507","1","1"
"PMID:29472605","1","1"
"PMID:29476947","1","1"
"PMID:29495557","1","1"
"PMID:29500802","1","1"
"PMID:29501854","1","1"
"PMID:29502166","1","1"
"PMID:29504097","1","1"
"PMID:29506456","1","1"
"PMID:29518214","1","1"
"PMID:29518658","1","1"
"PMID:29522169","1","1"
"PMID:29522864","1","1"
"PMID:29526645","1","1"
"PMID:29549738","1","1"
"PMID:29554563","1","1"
"PMID:29556062","1","1"
"PMID:29561242","1","1"
"PMID:29574358","1","1"
"PMID:29574565","1","1"
"PMID:29580985","1","1"
"PMID:29596923","1","1"
"PMID:29601859","1","1"
"PMID:29605410","1","1"
"PMID:29606031","1","1"
"PMID:29624291","1","1"
"PMID:29627429","1","1"
"PMID:29627606","1","1"
"PMID:29633606","1","1"
