Primary identifier,Name,Literature identifier,Outcome
CID:4096,Methamidophos,PMID:10828210,Cancer
CID:5281707,Coumestrol,PMID:10828501,Reproductive
CID:5280961,Genistein,PMID:10828501,Reproductive
CID:13089,"o,p'-DDT",PMID:10828501,"Reproductive, Cell damage"
CID:6623,Bisphenol A,PMID:10828501,"Reproductive, Cell damage"
CID:6623,Bisphenol A,PMID:10839476,Neurological
CID:6623,Bisphenol A,PMID:10839476,Reproductive
CID:6623,Bisphenol A,PMID:10839476,Reproductive
CID:6623,Bisphenol A,PMID:10839476,Reproductive
CID:6623,Bisphenol A,PMID:10839476,Reproductive
CID:6623,Bisphenol A,PMID:10839476,Reproductive
CID:6623,Bisphenol A,PMID:10839476,Reproductive
CID:6623,Bisphenol A,PMID:10839476,Reproductive
CID:6623,Bisphenol A,PMID:10839476,Reproductive
CID:6623,Bisphenol A,PMID:10839476,Reproductive
CID:6623,Bisphenol A,PMID:10839476,Reproductive
CID:107698,"1,2,3,4,6,7-Hexachloronaphthalene",PMID:10856028,Reproductive
CID:107698,"1,2,3,4,6,7-Hexachloronaphthalene",PMID:10856028,Reproductive
CID:107698,"1,2,3,4,6,7-Hexachloronaphthalene",PMID:10856028,Reproductive
CID:8814,4-tert-Octylphenol,PMID:10860870,Reproductive
CID:8814,4-tert-Octylphenol,PMID:10860870,Reproductive
CID:8814,4-tert-Octylphenol,PMID:10860870,Reproductive
CID:8814,4-tert-Octylphenol,PMID:10860870,Cancer
CID:8814,4-tert-Octylphenol,PMID:10860870,Cancer
CID:3397,Flutamide,PMID:10876997,Reproductive
CID:3397,Flutamide,PMID:10876997,Reproductive
CID:3397,Flutamide,PMID:10876997,Reproductive
CID:3397,Flutamide,PMID:10876997,Reproductive
CID:3397,Flutamide,PMID:10876997,Reproductive
CID:3397,Flutamide,PMID:10876997,Reproductive
CID:3397,Flutamide,PMID:10876997,Reproductive
CID:3397,Flutamide,PMID:10876997,Reproductive
CID:8814,4-tert-Octylphenol,PMID:10906426,Reproductive
CID:8814,4-tert-Octylphenol,PMID:10906426,Reproductive
CID:8814,4-tert-Octylphenol,PMID:10906426,Reproductive
CID:8814,4-tert-Octylphenol,PMID:10906426,Hepatic
CID:8814,4-tert-Octylphenol,PMID:10906426,Hepatic
CID:8814,4-tert-Octylphenol,PMID:10906426,Immune
CID:8814,4-tert-Octylphenol,PMID:10906426,Immune
CID:448537,Diethylstilbestrol,PMID:10908838,Reproductive
CID:448537,Diethylstilbestrol,PMID:10908838,Reproductive
CID:9502,Linuron,PMID:10910998,Neurological
CID:9502,Linuron,PMID:10910998,Reproductive
CID:9502,Linuron,PMID:10910998,Immune
CID:9502,Linuron,PMID:10910998,Reproductive
CID:9502,Linuron,PMID:10910998,Reproductive
CID:9502,Linuron,PMID:10910998,Reproductive
CID:9502,Linuron,PMID:10910998,Reproductive
CID:9502,Linuron,PMID:10910998,Reproductive
CID:15625,Tetrachlorodibenzodioxin,PMID:10919282,Developmental
CID:15625,Tetrachlorodibenzodioxin,PMID:10919282,Developmental
CID:42128,"2,3,4,7,8-Pentachlorodibenzofuran",PMID:10919282,Developmental
CID:63090,"3,4,5,3',4'-Pentachlorobiphenyl",PMID:10919282,Developmental
CID:63090,"3,4,5,3',4'-Pentachlorobiphenyl",PMID:10919282,Developmental
CID:63090,"3,4,5,3',4'-Pentachlorobiphenyl",PMID:10919282,Developmental
CID:63090,"3,4,5,3',4'-Pentachlorobiphenyl",PMID:10919282,Developmental
CID:15625,Tetrachlorodibenzodioxin,PMID:10919282,Metabolic
CID:63090,"3,4,5,3',4'-Pentachlorobiphenyl",PMID:10919282,Metabolic
CID:15625,Tetrachlorodibenzodioxin,PMID:10919282,Metabolic
CID:63090,"3,4,5,3',4'-Pentachlorobiphenyl",PMID:10919282,Metabolic
CID:5280961,Genistein,PMID:10924338,Hepatic
CID:5280961,Genistein,PMID:10924338,Immune
CID:5280961,Genistein,PMID:10924338,Immune
CID:5280961,Genistein,PMID:10924338,Reproductive
CID:15413,t-Butyl methyl ether,PMID:10966521,Hepatic
CID:15413,t-Butyl methyl ether,PMID:10966521,Reproductive
CID:15413,t-Butyl methyl ether,PMID:10966521,Reproductive
CID:15413,t-Butyl methyl ether,PMID:10966521,Cell damage
CID:15413,t-Butyl methyl ether,PMID:10966521,Hepatic
CID:15413,t-Butyl methyl ether,PMID:10966521,Hepatic
CID:15413,t-Butyl methyl ether,PMID:10966521,Hepatic
CID:15413,t-Butyl methyl ether,PMID:10966521,Hepatic
CID:1752,4-Nonylphenol,PMID:10974597,Cognitive-Behavioral
CID:6579,Acrylamide,PMID:11020651,Developmental
CID:6579,Acrylamide,PMID:11020651,Developmental
CID:6579,Acrylamide,PMID:11020651,Developmental
CID:6579,Acrylamide,PMID:11020651,Pregnancy
CID:6579,Acrylamide,PMID:11020651,Pregnancy
CID:6579,Acrylamide,PMID:11020651,"Neurological, Cell damage"
CID:39676,Vinclozolin,PMID:11029267,Reproductive
CID:39676,Vinclozolin,PMID:11029267,Reproductive
CID:39676,Vinclozolin,PMID:11029267,Developmental
CID:39676,Vinclozolin,PMID:11029267,Reproductive
CID:39676,Vinclozolin,PMID:11029267,Cognitive-Behavioral
CID:39676,Vinclozolin,PMID:11029267,Pregnancy
CID:39676,Vinclozolin,PMID:11029267,Reproductive
CID:39676,Vinclozolin,PMID:11029267,"Reproductive, Cell damage"
CID:39676,Vinclozolin,PMID:11029267,Inflammation
CID:39676,Vinclozolin,PMID:11029267,Reproductive
CID:39676,Vinclozolin,PMID:11029267,Reproductive
CID:39676,Vinclozolin,PMID:11029267,Reproductive
CID:39676,Vinclozolin,PMID:11029267,Pregnancy
CID:7501,Styrene,PMID:11036879,Reproductive
CID:7501,Styrene,PMID:11036879,Immune
CID:7501,Styrene,PMID:11036879,Immune
CID:2256,Atrazine,PMID:11053540,Reproductive
CID:2256,Atrazine,PMID:11053540,Reproductive
CID:2256,Atrazine,PMID:11053540,Reproductive
CID:2256,Atrazine,PMID:11053540,Reproductive
CID:2256,Atrazine,PMID:11053540,Reproductive
CID:2256,Atrazine,PMID:11053540,Reproductive
CID:2256,Atrazine,PMID:11053540,Reproductive
CID:2256,Atrazine,PMID:11053540,Reproductive
CID:2256,Atrazine,PMID:11053540,Reproductive
CID:2256,Atrazine,PMID:11053540,Reproductive
CID:2256,Atrazine,PMID:11053540,Reproductive
CID:2256,Atrazine,PMID:11053540,Neurological
CID:2256,Atrazine,PMID:11053540,Reproductive
CID:2256,Atrazine,PMID:11053540,Thyroid
CID:2256,Atrazine,PMID:11053540,Reproductive
CID:2256,Atrazine,PMID:11053540,Reproductive
CID:3032732,Tributyltin,PMID:11097870,Reproductive
CID:5357402,Triphenyltin,PMID:11097870,Reproductive
CID:3032732,Tributyltin,PMID:11097870,Cancer
CID:5357402,Triphenyltin,PMID:11097870,Cancer
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:11099646,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:11099646,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:11099646,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:11099646,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:11099646,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:11099646,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:11099647,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:11099647,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:11099647,Developmental
CID:590836,Diisononyl phthalate,PMID:11099647,Developmental
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:11099647,Developmental
CID:2347,Butyl benzyl phthalate,PMID:11099647,"Pregnancy, Development"
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:11099647,"Pregnancy, Development"
CID:590836,Diisononyl phthalate,PMID:11099647,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:11099647,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:11099647,Reproductive
CID:590836,Diisononyl phthalate,PMID:11099647,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:11099647,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:11099647,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:11099647,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:11099647,Pregnancy
CID:590836,Diisononyl phthalate,PMID:11099647,Pregnancy
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:11099647,Pregnancy
CID:590836,Diisononyl phthalate,PMID:11099647,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:11099647,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:11099647,Reproductive
CID:1752,4-Nonylphenol,PMID:11137316,Reproductive
CID:1752,4-Nonylphenol,PMID:11137316,Reproductive
CID:1752,4-Nonylphenol,PMID:11137316,Reproductive
CID:1752,4-Nonylphenol,PMID:11137316,Reproductive
CID:516900,Potassium perchlorate,PMID:111448,Thyroid
CID:516900,Potassium perchlorate,PMID:111448,Thyroid
CID:516900,Potassium perchlorate,PMID:111448,Thyroid
CID:516900,Potassium perchlorate,PMID:111448,Thyroid
CID:516900,Potassium perchlorate,PMID:111448,Thyroid
CID:516900,Potassium perchlorate,PMID:111448,Thyroid
CID:31200,Fenitrothion,PMID:11222873,Neurological
CID:31200,Fenitrothion,PMID:11222873,Cognitive-Behavioral
CID:31200,Fenitrothion,PMID:11222873,Reproductive
CID:31200,Fenitrothion,PMID:11222873,Reproductive
CID:31200,Fenitrothion,PMID:11222873,Reproductive
CID:31200,Fenitrothion,PMID:11222873,Reproductive
CID:31200,Fenitrothion,PMID:11222873,Reproductive
CID:31200,Fenitrothion,PMID:11222873,Neurological
CID:448537,Diethylstilbestrol,PMID:11229807,Reproductive
CID:448537,Diethylstilbestrol,PMID:11229807,Reproductive
CID:448537,Diethylstilbestrol,PMID:11229807,Reproductive
CID:448537,Diethylstilbestrol,PMID:11229807,Reproductive
CID:448537,Diethylstilbestrol,PMID:11229807,Reproductive
CID:448537,Diethylstilbestrol,PMID:11229807,Reproductive
CID:448537,Diethylstilbestrol,PMID:11229807,Reproductive
CID:448537,Diethylstilbestrol,PMID:11229807,Reproductive
CID:448537,Diethylstilbestrol,PMID:11229807,Reproductive
CID:448537,Diethylstilbestrol,PMID:11229807,Reproductive
CID:13769,Testolactone,PMID:11248141,Reproductive
CID:57363,Finasteride,PMID:11248141,Reproductive
CID:57363,Finasteride,PMID:11248141,Reproductive
CID:57363,Finasteride,PMID:11248141,Reproductive
CID:57363,Finasteride,PMID:11248141,Reproductive
CID:59693,Fadrozole,PMID:11248141,Hepatic
CID:57363,Finasteride,PMID:11248141,Reproductive
CID:13769,Testolactone,PMID:11248141,Reproductive
CID:13769,Testolactone,PMID:11248141,Reproductive
CID:456201,Ketoconazole,PMID:11248141,Reproductive
CID:5995,Testosterone propionate,PMID:11248141,Reproductive
CID:456201,Ketoconazole,PMID:11248141,Reproductive
CID:57363,Finasteride,PMID:11248141,Reproductive
CID:57363,Finasteride,PMID:11248141,Reproductive
CID:57363,Finasteride,PMID:11248141,Reproductive
CID:59693,Fadrozole,PMID:11248141,Thyroid
CID:59693,Fadrozole,PMID:11248141,Thyroid
CID:8814,4-tert-Octylphenol,PMID:11259270,Reproductive
CID:8814,4-tert-Octylphenol,PMID:11259270,Cognitive-Behavioral
CID:8814,4-tert-Octylphenol,PMID:11259270,Reproductive
CID:8814,4-tert-Octylphenol,PMID:11259270,Cognitive-Behavioral
CID:8814,4-tert-Octylphenol,PMID:11259270,Cognitive-Behavioral
CID:8814,4-tert-Octylphenol,PMID:11259270,Reproductive
CID:8814,4-tert-Octylphenol,PMID:11259270,Reproductive
CID:8814,4-tert-Octylphenol,PMID:11259270,Reproductive
CID:11970143,Lipopolysaccharide,PMID:11268341,Immune
CID:11970143,Lipopolysaccharide,PMID:11268341,"Cell damage, Immune"
CID:11970143,Lipopolysaccharide,PMID:11268341,Immune
CID:8814,4-tert-Octylphenol,PMID:11275424,Pregnancy
CID:8814,4-tert-Octylphenol,PMID:11275424,Pregnancy
CID:8814,4-tert-Octylphenol,PMID:11275424,Pregnancy
CID:8814,4-tert-Octylphenol,PMID:11275424,Pregnancy
CID:8814,4-tert-Octylphenol,PMID:11275424,Pregnancy
CID:7858,Allyl alcohol,PMID:11288928,Hepatic
CID:7858,Allyl alcohol,PMID:11288928,Thyroid
CID:7858,Allyl alcohol,PMID:11288928,Thyroid
CID:7858,Allyl alcohol,PMID:11288928,Thyroid
CID:7858,Allyl alcohol,PMID:11288928,Hepatic
CID:7858,Allyl alcohol,PMID:11288928,Cell damage
CID:3589,Heptachlor,PMID:11294987,Immune
CID:3589,Heptachlor,PMID:11294987,Reproductive
CID:3589,Heptachlor,PMID:11294987,Immune
CID:2347,Butyl benzyl phthalate,PMID:11298497,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:11298497,Cancer
CID:42851,Octyl dimethyl 4-aminobenzoic acid,PMID:11333184,Cancer
CID:4632,Benzophenone-3,PMID:11333184,Cancer
CID:8362,Homosalate,PMID:11333184,Cancer
CID:4632,Benzophenone-3,PMID:11333184,Reproductive
CID:42851,Octyl dimethyl 4-aminobenzoic acid,PMID:11333184,Tumors
CID:4632,Benzophenone-3,PMID:11333184,Tumors
CID:8362,Homosalate,PMID:11333184,Tumors
CID:10208,Chrysophanic acid,PMID:11459643,Cancer
CID:10208,Chrysophanic acid,PMID:11459643,Cancer
CID:2950,Danthron,PMID:11459643,Cancer
CID:2950,Danthron,PMID:11459643,Cancer
CID:2950,Danthron,PMID:11459643,Cancer
CID:3220,Emodin,PMID:11459643,Cancer
CID:3220,Emodin,PMID:11459643,Cancer
CID:3220,Emodin,PMID:11459643,Cancer
CID:442731,Pulmatin,PMID:11459643,Cancer
CID:442731,Pulmatin,PMID:11459643,Cancer
CID:6293,"1,2-Dihydroxy-9,10-anthracenedione",PMID:11459643,Cancer
CID:6293,"1,2-Dihydroxy-9,10-anthracenedione",PMID:11459643,Cancer
CID:6293,"1,2-Dihydroxy-9,10-anthracenedione",PMID:11459643,Cancer
CID:6776,"2,6-Dihydroxyanthraquinone",PMID:11459643,Cancer
CID:6776,"2,6-Dihydroxyanthraquinone",PMID:11459643,Cancer
CID:6776,"2,6-Dihydroxyanthraquinone",PMID:11459643,Cancer
CID:2347,Butyl benzyl phthalate,PMID:11474214,Cognitive-Behavioral
CID:6623,Bisphenol A,PMID:11474214,Cognitive-Behavioral
CID:111326,"1,2-Diphenylcyclobutane, cis-",PMID:11485868,Cancer
CID:11954175,"1,2-Diphenylcyclobutane, trans-",PMID:11485868,Cancer
CID:177033,"2,4,6-Triphenyl-1-hexene",PMID:11485868,Cancer
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Pregnancy
CID:5280961,Genistein,PMID:11489596,Cognitive-Behavioral
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:5280961,Genistein,PMID:11489596,Reproductive
CID:38016,"2,2',3,4',5',6-Hexachlorobiphenyl",PMID:11503077,Cell damage
CID:38016,"2,2',3,4',5',6-Hexachlorobiphenyl",PMID:11503077,Thyroid
CID:38016,"2,2',3,4',5',6-Hexachlorobiphenyl",PMID:11503077,Thyroid
CID:38016,"2,2',3,4',5',6-Hexachlorobiphenyl",PMID:11503077,Thyroid
CID:38016,"2,2',3,4',5',6-Hexachlorobiphenyl",PMID:11503077,Thyroid
CID:11169,Octamethylcyclotetrasiloxane,PMID:11509742,Reproductive
CID:11169,Octamethylcyclotetrasiloxane,PMID:11509742,Reproductive
CID:11169,Octamethylcyclotetrasiloxane,PMID:11509742,Reproductive
CID:11169,Octamethylcyclotetrasiloxane,PMID:11509742,Reproductive
CID:11169,Octamethylcyclotetrasiloxane,PMID:11509742,Reproductive
CID:11169,Octamethylcyclotetrasiloxane,PMID:11509742,Reproductive
CID:24085,Mercuric chloride,PMID:1151749,Reproductive
CID:409301,Methylmercuric chloride,PMID:1151749,Reproductive
CID:4115,Methoxychlor,PMID:11534990,Reproductive
CID:4115,Methoxychlor,PMID:11534990,Reproductive
CID:4115,Methoxychlor,PMID:11534990,Reproductive
CID:4115,Methoxychlor,PMID:11534990,Cognitive-Behavioral
CID:4115,Methoxychlor,PMID:11534990,Cognitive-Behavioral
CID:7641,Di-(2-ethylhexyl) adipate,PMID:1154415,Reproductive
CID:7641,Di-(2-ethylhexyl) adipate,PMID:1154415,Reproductive
CID:7641,Di-(2-ethylhexyl) adipate,PMID:1154415,Reproductive
CID:7641,Di-(2-ethylhexyl) adipate,PMID:1154415,Reproductive
CID:8844,Diethyl adipate,PMID:1154415,Reproductive
CID:8844,Diethyl adipate,PMID:1154415,Reproductive
CID:8844,Diethyl adipate,PMID:1154415,Reproductive
CID:8844,Diethyl adipate,PMID:1154415,Reproductive
CID:7641,Di-(2-ethylhexyl) adipate,PMID:1154415,Pregnancy
CID:7641,Di-(2-ethylhexyl) adipate,PMID:1154415,Pregnancy
CID:7641,Di-(2-ethylhexyl) adipate,PMID:1154415,Pregnancy
CID:7641,Di-(2-ethylhexyl) adipate,PMID:1154415,Pregnancy
CID:8844,Diethyl adipate,PMID:1154415,Pregnancy
CID:8844,Diethyl adipate,PMID:1154415,Pregnancy
CID:8844,Diethyl adipate,PMID:1154415,Pregnancy
CID:8844,Diethyl adipate,PMID:1154415,Pregnancy
CID:24639,Ammonium perchlorate,PMID:11563414,Reproductive
CID:24639,Ammonium perchlorate,PMID:11563414,Reproductive
CID:24639,Ammonium perchlorate,PMID:11563414,Reproductive
CID:24639,Ammonium perchlorate,PMID:11563414,Thyroid
CID:24639,Ammonium perchlorate,PMID:11563414,Thyroid
CID:24639,Ammonium perchlorate,PMID:11563414,Thyroid
CID:24639,Ammonium perchlorate,PMID:11563414,Thyroid
CID:24639,Ammonium perchlorate,PMID:11563414,Cancer
CID:24639,Ammonium perchlorate,PMID:11563414,Cancer
CID:24639,Ammonium perchlorate,PMID:11563414,Thyroid
CID:24639,Ammonium perchlorate,PMID:11563414,Thyroid
CID:24639,Ammonium perchlorate,PMID:11563414,Thyroid
CID:24639,Ammonium perchlorate,PMID:11563414,Thyroid
CID:24639,Ammonium perchlorate,PMID:11563414,Thyroid
CID:24639,Ammonium perchlorate,PMID:11563414,Thyroid
CID:24639,Ammonium perchlorate,PMID:11563414,Thyroid
CID:29131,Chromium hexavalent ion,PMID:11583652,Reproductive
CID:29131,Chromium hexavalent ion,PMID:11583652,Reproductive
CID:29131,Chromium hexavalent ion,PMID:11583652,Reproductive
CID:29131,Chromium hexavalent ion,PMID:11583652,Reproductive
CID:29131,Chromium hexavalent ion,PMID:11583652,Reproductive
CID:2256,Atrazine,PMID:11675267,Reproductive
CID:32014,8-Bromo cyclic adenosine monophosphate,PMID:11675267,Reproductive
CID:3039,Dichlorvos,PMID:1168291,Reproductive
CID:656687,"3,3-dibromobisphenol A",PMID:11693576,Tumors
CID:656688,3-monobromobisphenol A,PMID:11693576,Tumors
CID:20240,Isobutyl p-hydroxybenzoate,PMID:11696396,Reproductive
CID:20240,Isobutyl p-hydroxybenzoate,PMID:11696396,Reproductive
CID:20161,Isopropylparaben,PMID:11696396,Cancer
CID:20240,Isobutyl p-hydroxybenzoate,PMID:11696396,Cancer
CID:409301,Methylmercuric chloride,PMID:11696407,Reproductive
CID:409301,Methylmercuric chloride,PMID:11696407,Reproductive
CID:409301,Methylmercuric chloride,PMID:11696407,Reproductive
CID:409301,Methylmercuric chloride,PMID:11696407,Reproductive
CID:409301,Methylmercuric chloride,PMID:11696407,Reproductive
CID:409301,Methylmercuric chloride,PMID:11696407,Reproductive
CID:409301,Methylmercuric chloride,PMID:11696407,Reproductive
CID:409301,Methylmercuric chloride,PMID:11696407,"Reproductive, Cell damage"
CID:409301,Methylmercuric chloride,PMID:11696407,Reproductive
CID:15032,Pregnenolone carbonitrile,PMID:11714251,Thyroid
CID:40470,Aroclor 1254,PMID:11714251,Thyroid
CID:15032,Pregnenolone carbonitrile,PMID:11714251,Thyroid
CID:1674,Methylcholanthrene,PMID:11714251,Thyroid
CID:40470,Aroclor 1254,PMID:11714251,Thyroid
CID:15032,Pregnenolone carbonitrile,PMID:11714251,Thyroid
CID:15032,Pregnenolone carbonitrile,PMID:11714251,Hepatic
CID:1674,Methylcholanthrene,PMID:11714251,Hepatic
CID:40470,Aroclor 1254,PMID:11714251,Hepatic
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,"Hepatic, Cell damage"
CID:4115,Methoxychlor,PMID:11760811,"Hepatic, Cell damage"
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,"Reproductive, Cell damage"
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Adrenal
CID:4115,Methoxychlor,PMID:11760811,Adrenal
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,"Neurological, Metabolic"
CID:4115,Methoxychlor,PMID:11760811,"Neurological, Metabolic"
CID:4115,Methoxychlor,PMID:11760811,Thyroid
CID:4115,Methoxychlor,PMID:11760811,Thyroid
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Immune
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Thyroid
CID:4115,Methoxychlor,PMID:11760811,Thyroid
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Hepatic
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Adrenal
CID:4115,Methoxychlor,PMID:11760811,Adrenal
CID:4115,Methoxychlor,PMID:11760811,Neurological
CID:4115,Methoxychlor,PMID:11760811,Neurological
CID:4115,Methoxychlor,PMID:11760811,"Reproductive, Cell damage"
CID:4115,Methoxychlor,PMID:11760811,"Reproductive, Cell damage"
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Reproductive
CID:4115,Methoxychlor,PMID:11760811,Immune
CID:8572,"2,4-Dihydroxybenzophenone",PMID:11823001,Cancer
CID:5280961,Genistein,PMID:11836070,Neurological
CID:5280961,Genistein,PMID:11836070,Neurological
CID:5280961,Genistein,PMID:11836070,Neurological
CID:4115,Methoxychlor,PMID:11836072,Pregnancy
CID:4115,Methoxychlor,PMID:11836072,Cognitive-Behavioral
CID:4115,Methoxychlor,PMID:11836072,Cognitive-Behavioral
CID:4115,Methoxychlor,PMID:11836072,Cognitive-Behavioral
CID:222757,Estradiol 3-benzoate,PMID:11849735,"Neurological, Metabolic"
CID:222757,Estradiol 3-benzoate,PMID:11849735,Thyroid
CID:222757,Estradiol 3-benzoate,PMID:11849735,Hepatic
CID:222757,Estradiol 3-benzoate,PMID:11849735,Thyroid
CID:222757,Estradiol 3-benzoate,PMID:11849735,Reproductive
CID:15509894,"2,3',4',6-Tetrabromodiphenyl ether",PMID:11861977,Cell damage
CID:15509894,"2,3',4',6-Tetrabromodiphenyl ether",PMID:11861977,Cell damage
